Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
051D20      20    Yes    0004F84B-0004F852        8
051D40     169    No     0004F853-0004F9C0      16E
051EB0       D    Yes    0004F9C1-0004F9C8        8
051EC0     309    No     0004F9C9-0004FCD6      30E
0521C9       F    Yes    0004FCD7-0004FCDE        8
0521D8      A8    No     0004FCDF-0004FD8B       AD
052280      18    Yes    0004FD8C-0004FD93        8
052298       3    No     0004FD94-0004FD9B        8
05229B      15    Yes    0004FD9C-0004FDA3        8
0522B0      99    No     0004FDA4-0004FE41       9E
052349       F    Yes    0004FE42-0004FE49        8
052358      93    No     0004FE4A-0004FEE1       98
0523F0      28    Yes    0004FEE2-0004FEE9        8
052418      90    No     0004FEEA-0004FF7E       95
0524AE      17    No     0004FF7F-0004FF9A       1C
0524C8       D    Yes    0004FF9B-0004FFA2        8
0524D8      9D    No     0004FFA3-00050044       A2
052578      20    Yes    00050045-0005004C        8
052598      9F    No     0005004D-000500F0       A4
052637      21    Yes    000500F1-000500F8        8
052658     2E1    No     000500F9-000503DE      2E6
052939      2B    Yes    000503DF-000503E6        8
052964      6C    No     000503E7-00050457       71
0529D1      47    Yes    00050458-0005045F        8
052A18      A0    No     00050460-00050504       A5
052AB8       E    Yes    00050505-0005050C        8
052AC6       1    No     0005050D-00050512        6
052AC8       F    Yes    00050513-0005051A        8
052AD8      91    No     0005051B-000505B0       96
052B70      1C    Yes    000505B1-000505B8        8
052B8C     389    No     000505B9-00050946      38E
052F15      13    Yes    00050947-0005094E        8
052F28       3    No     0005094F-00050956        8
052F2B      1E    Yes    00050957-0005095E        8
052F49     5F3    No     0005095F-00050F56      5F8
05353C      26    Yes    00050F57-00050F5E        8
053562       6    No     00050F5F-00050F69        B
053568       E    Yes    00050F6A-00050F71        8
053576       A    No     00050F72-00050F80        F
053580       C    Yes    00050F81-00050F88        8
05358E     1DA    No     00050F89-00051167      1DF
053772     1B8    No     00051168-00051324      1BD
05392A      12    Yes    00051325-0005132C        8
05393C      2C    No     0005132D-0005135D       31
053970       8    No     0005135E-0005136A        D
05397E      12    Yes    0005136B-00051372        8
053990      37    No     00051373-000513AE       3C
0539C8      10    Yes    000513AF-000513B6        8
0539D8      28    No     000513B7-000513E3       2D
053A00       E    Yes    000513E4-000513EB        8
053A0E       A    No     000513EC-000513FA        F
053A18      12    Yes    000513FB-00051402        8
053A2A      56    No     00051403-0005145D       5B
053A85      13    Yes    0005145E-00051465        8
053A98       3    No     00051466-0005146D        8
053A9E      13    Yes    0005146E-00051475        8
053AB1      8F    No     00051476-00051509       94
053B48       8    No     0005150A-00051516        D
053B56       3    No     00051517-0005151E        8
053B60      88    No     0005151F-000515AB       8D
053BEE      12    Yes    000515AC-000515B3        8
053C00      A8    No     000515B4-00051660       AD
053CB1       8    Yes    00051661-00051668        8
053CC0       3    No     00051669-00051670        8
053CC3      12    Yes    00051671-00051678        8
053CD8      9F    No     00051679-0005171C       A4
053D78      20    Yes    0005171D-00051724        8
053D98      A4    No     00051725-000517CD       A9
053E3C      1C    Yes    000517CE-000517D5        8
053E58      57    No     000517D6-00051831       5C
053EB6      11    No     00051832-00051847       16
053ECE      11    No     00051848-0005185D       16
053EDF      11    Yes    0005185E-00051865        8
053EF0     178    No     00051866-000519E2      17D
054068      17    Yes    000519E3-000519EA        8
054080      A3    No     000519EB-00051A92       A8
054123      20    Yes    00051A93-00051A9A        8
054143      15    No     00051A9B-00051AB4       1A
054158      18    Yes    00051AB5-00051ABC        8
054170     5CD    No     00051ABD-0005208E      5D2
05473D      35    Yes    0005208F-00052096        8
054772      74    No     00052097-0005210F       79
0547E6      3A    Yes    00052110-00052117        8
054820      A0    No     00052118-000521BC       A5
0548C0      18    Yes    000521BD-000521C4        8
0548D8       C    Yes    000521C5-000521CC        8
0548E4      9A    No     000521CD-0005226B       9F
05497E      1A    Yes    0005226C-00052273        8
054998      90    No     00052274-00052308       95
054A2C      18    Yes    00052309-00052310        8
054A44      BC    No     00052311-000523D1       C1
054B00       E    Yes    000523D2-000523D9        8
054B0E     1C4    No     000523DA-000525A2      1C9
054CD8      67    No     000525A3-0005260E       6C
054D3F      1B    Yes    0005260F-00052616        8
054D5A      F1    No     00052617-0005270C       F6
054E4B      15    Yes    0005270D-00052714        8
054E60     1EB    No     00052715-00052904      1F0
055058      D9    No     00052905-000529E2       DE
055131      17    Yes    000529E3-000529EA        8
055148      60    No     000529EB-00052A4F       65
0551A8      30    Yes    00052A50-00052A57        8
0551D8      6F    No     00052A58-00052ACB       74
055258      40    Yes    00052ACC-00052AD3        8
055298       5    No     00052AD4-00052ADD        A
05529D      12    Yes    00052ADE-00052AE5        8
0552B0      2C    No     00052AE6-00052B16       31
0552DC      28    Yes    00052B17-00052B1E        8
055304      51    No     00052B1F-00052B74       56
055356      20    Yes    00052B75-00052B7C        8
055376      32    No     00052B7D-00052BB3       37
0553B0       2    No     00052BB4-00052BBA        7
0553B8       3    No     00052BBB-00052BC2        8
0553D8      2A    Yes    00052BC3-00052BCA        8
055402      55    No     00052BCB-00052C24       5A
055460      10    No     00052C25-00052C39       15
05547E       A    No     00052C3A-00052C48        F
055490     122    No     00052C49-00052D6F      127
0555B8       3    No     00052D70-00052D77        8
0555C8      78    No     00052D78-00052DF4       7D
055646     3BA    No     00052DF5-000531B3      3BF
055A00      36    Yes    000531B4-000531BB        8
055A36      71    No     000531BC-00053231       76
055AA8      18    Yes    00053232-00053239        8
055AC0      48    No     0005323A-00053286       4D
055B0E      10    No     00053287-0005329B       15
055B1E      10    Yes    0005329C-000532A3        8
055B2E     1C3    No     000532A4-0005346B      1C8
055CF8       E    No     0005346C-0005347E       13
055D0E     125    No     0005347F-000535A8      12A
055E34      1C    Yes    000535A9-000535B0        8
055E50      B1    No     000535B1-00053666       B6
055F08       8    No     00053667-00053673        D
055F17      10    No     00053674-00053688       15
055F28      34    Yes    00053689-00053690        8
055F5C      D7    No     00053691-0005376C       DC
056050      16    Yes    0005376D-00053774        8
056066      10    No     00053775-00053789       15
056076      1A    Yes    0005378A-00053791        8
056090      A6    No     00053792-0005383C       AB
05613C       9    No     0005383D-0005384A        E
05614B       1    No     0005384B-00053850        6
05615C      42    Yes    00053851-00053858        8
05619E      97    No     00053859-000538F4       9C
05623C       2    No     000538F5-000538FB        7
056266      37    Yes    000538FC-00053903        8
0562A0       1    No     00053904-00053909        6
0562A8       B    Yes    0005390A-00053911        8
0562BC      BC    No     00053912-000539D2       C1
056382       5    No     000539D3-000539DC        A
05638E       1    No     000539DD-000539E2        6
05639E      3A    Yes    000539E3-000539EA        8
0563D8     2F0    No     000539EB-00053CDF      2F5
0566D0      7A    No     00053CE0-00053D5E       7F
05674A      1E    Yes    00053D5F-00053D66        8
056768      2E    No     00053D67-00053D99       33
056796      52    Yes    00053D9A-00053DA1        8
0567E8      88    No     00053DA2-00053E2E       8D
056870       E    Yes    00053E2F-00053E36        8
05687E      BF    No     00053E37-00053EFA       C4
056945       5    No     00053EFB-00053F04        A
056960     108    No     00053F05-00054011      10D
056A6E      11    Yes    00054012-00054019        8
056A82     1F7    No     0005401A-00054215      1FC
056C82       E    No     00054216-00054228       13
056C92       C    Yes    00054229-00054230        8
056C9E      42    No     00054231-00054277       47
056CE8      11    No     00054278-0005428D       16
056D00      C4    No     0005428E-00054356       C9
056DC4      1C    Yes    00054357-0005435E        8
056DE0      39    No     0005435F-0005439C       3E
056E20      41    No     0005439D-000543E2       46
056E61       E    Yes    000543E3-000543EA        8
056E70       B    No     000543EB-000543FA       10
056E82      75    No     000543FB-00054474       7A
056EF8       7    Yes    00054475-0005447C        8
056F00     100    Yes    0005447D-00054484        8
057000       F    Yes    00054485-0005448C        8
057010     120    No     0005448D-000545B1      125
057130      10    Yes    000545B2-000545B9        8
057141     739    No     000545BA-00054CF7      73E
057881      25    No     00054CF8-00054D21       2A
0578AD     461    No     00054D22-00055187      466
057D18       2    No     00055188-0005518E        7
057D21      1D    No     0005518F-000551B0       22
057D45       9    No     000551B1-000551BE        E
057D55       9    No     000551BF-000551CC        E
057D65       9    No     000551CD-000551DA        E
057D75      19    No     000551DB-000551F8       1E
057D95      79    No     000551F9-00055276       7E
057E15      EA    No     00055277-00055365       EF
057F00       F    Yes    00055366-0005536D        8
057F15      11    No     0005536E-00055383       16
057F2D      11    No     00055384-00055399       16
057F45       9    No     0005539A-000553A7        E
057F55     4A0    No     000553A8-0005584C      4A5
0583F6       7    Yes    0005584D-00055854        8
058408      11    No     00055855-0005586A       16
058420     245    No     0005586B-00055AB4      24A
058665      12    Yes    00055AB5-00055ABC        8
058678      99    No     00055ABD-00055B5A       9E
058711       E    Yes    00055B5B-00055B62        8
058720     145    No     00055B63-00055CAC      14A
058872      9F    No     00055CAD-00055D50       A4
058917       1    No     00055D51-00055D56        6
058920     289    No     00055D57-00055FE4      28E
058BA9       F    Yes    00055FE5-00055FEC        8
058BB8     6A8    No     00055FED-00056699      6AD
059260      18    Yes    0005669A-000566A1        8
059278      F0    No     000566A2-00056796       F5
05936E       A    No     00056797-000567A5        F
059378       E    Yes    000567A6-000567AD        8
059386      22    No     000567AE-000567D4       27
0593A8       E    Yes    000567D5-000567DC        8
0593B6     2D1    No     000567DD-00056AB2      2D6
059694      CF    No     00056AB3-00056B86       D4
059763      11    Yes    00056B87-00056B8E        8
059774      D4    No     00056B8F-00056C67       D9
059848      18    Yes    00056C68-00056C6F        8
059860     A29    No     00056C70-0005769D      A2E
05A289       F    Yes    0005769E-000576A5        8
05A298     32A    No     000576A6-000579D4      32F
05A5C2      1E    Yes    000579D5-000579DC        8
05A5E0      19    No     000579DD-000579FA       1E
05A5F9       B    Yes    000579FB-00057A02        8
05A610     10F    No     00057A03-00057B16      114
05A71F      10    Yes    00057B17-00057B1E        8
05A730     1CA    No     00057B1F-00057CED      1CF
05A900     80D    No     00057CEE-000584FF      812
05B10D      13    Yes    00058500-00058507        8
05B120      95    No     00058508-000585A1       9A
05B1B5      13    Yes    000585A2-000585A9        8
05B1C8     12A    No     000585AA-000586D8      12F
05B2F2      10    Yes    000586D9-000586E0        8
05B302     100    No     000586E1-000587E5      105
05B402      14    Yes    000587E6-000587ED        8
05B416     13A    No     000587EE-0005892C      13F
05B550       E    Yes    0005892D-00058934        8
05B55E      B2    No     00058935-000589EB       B7
05B616     8EB    No     000589EC-000592DB      8F0
05BF01       F    Yes    000592DC-000592E3        8
05BF10       A    No     000592E4-000592F2        F
05BF1A      16    Yes    000592F3-000592FA        8
05BF30     1D4    No     000592FB-000594D3      1D9
05C110       A    No     000594D4-000594E2        F
05C121       1    No     000594E3-000594E8        6
05C128      1E    No     000594E9-0005950B       23
05C148      10    Yes    0005950C-00059513        8
05C158      1E    No     00059514-00059536       23
05C178      11    Yes    00059537-0005953E        8
05C189       1    No     0005953F-00059544        6
05C18A      14    Yes    00059545-0005954C        8
05C1A0     449    No     0005954D-0005999A      44E
05C5E9       E    Yes    0005999B-000599A2        8
05C5F7     641    No     000599A3-00059FE8      646
05CC38      10    Yes    00059FE9-00059FF0        8
05CC48     2F0    No     00059FF1-0005A2E5      2F5
05CF38       E    Yes    0005A2E6-0005A2ED        8
05CF46     982    No     0005A2EE-0005AC74      987
